2024-01-21 08:22:22,532: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:22[0m
2024-01-21 08:22:22,532: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:22,534: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:23,971: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:23[0m
2024-01-21 08:22:23,972: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:23,972: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:23,974: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:23,974: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:23,974: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:23,976: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:23,978: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:23,980: root: INFO: Current backtesting datetime 2020-02-06 16:00:00-05:00
2024-01-21 08:22:23,981: root: INFO: Current backtesting datetime 2020-02-07 09:30:00-05:00
2024-01-21 08:22:23,984: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 08:22:23[0m
2024-01-21 08:22:23,985: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:23,986: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,849: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 08:22:25[0m
2024-01-21 08:22:25,849: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,849: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,850: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,851: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 08:22:25,851: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,852: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 08:22:25,853: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 08:22:25,854: root: INFO: Current backtesting datetime 2020-02-07 16:00:00-05:00
2024-01-21 08:22:25,855: root: INFO: Current backtesting datetime 2020-02-08 09:30:00-05:00
2024-01-21 08:22:25,857: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
